stop_name	mainTrafficType	lat	lon
Nad Rybníkem	bus	50.0873146	14.58613
Nad Rybníky	bus	50.0371	14.447484
Nad Trojou	tram	50.12033	14.4388819
Nad Závistí	bus	49.98052	14.4042006
Nad Zlíchovem	bus	50.0452652	14.4042215
Nademlejnská	tram	50.10385	14.5246658
Nádraží Běchovice	bus	50.0810165	14.599597
Nádraží Běchovice střed	bus	50.0845	14.6165915
Nádraží Braník	tram	50.02925	14.405406
Nádraží Cibulka	bus	50.0655823	14.363
Nádraží Čakovice	trolleybus	50.14983	14.5203915
Nádraží Dolní Počernice	bus	50.0869942	14.5722265
Nádraží Hlubočepy	bus	50.04103	14.3937826
Nádraží Holešovice	metroC	50.10967	14.43753
Nádraží Horní Měcholupy	bus	50.0478325	14.5650845
Nádraží Horní Počernice	bus	50.1153374	14.6136026
Nádraží Hostivař	tram	50.0533447	14.5365829
Nádraží Jinonice	bus	50.0564346	14.3708591
Nádraží Klánovice	bus	50.0867462	14.6648941
Nádraží Klánovice-sever	bus	50.0877571	14.6654758
Nádraží Krč	bus	50.0354843	14.4435835
Nádraží Kyje	bus	50.0973625	14.5429411
Nádraží Libeň	tram	50.10211	14.50219
Nádraží Modřany	tram	50.00458	14.403307
Nádraží Podbaba	tram	50.1123276	14.3941593
Nádraží Radotín	bus	49.9856262	14.3645325
Nádraží Ruzyně	bus	50.08562	14.30842
Nádraží Řeporyje	bus	50.0317764	14.3091793
Nádraží Satalice	bus	50.1238632	14.57133
Nádraží Uhříněves	bus	50.0338173	14.59216
Nádraží Veleslavín	metroA	50.0959778	14.3483438
Nádraží Velká Chuchle	bus	50.01145	14.3891
Nádraží Vršovice	tram	50.0661125	14.4475842
Nádraží Vysočany	tram	50.1103249	14.499
Nádraží Zahradní Město	tram	50.0622978	14.50424
Nádraží Zbraslav	bus	49.9728661	14.4001169
Nádraží Žvahov - Prosluněná	bus	50.0449028	14.402256
Nádraží Žvahov - V Násypu	bus	50.04467	14.4026289
Nákladové nádraží Žižkov	tram	50.0849724	14.4704285
Náměstí Bratří Synků	tram	50.0645142	14.4405737
Náměstí Jiřího Berana	trolleybus	50.1509361	14.5267324
Náměstí Míru	metroA	50.07501	14.435997
Náměstí Olgy Scheinpflugové	tram	50.03044	14.3620911
Náměstí Před Bateriemi	bus	50.09094	14.3735657
Náměstí Republiky	metroB	50.0887833	14.4300232
Náměstí U Lva	bus	50.03542	14.3157988
Náměstí Winstona Churchilla	bus	50.0841331	14.4403677
Národní divadlo	tram	50.0814133	14.4148855
Národní technická knihovna	bus	50.10349	14.3909025
Národní třída	metroB	50.0811577	14.4195929
Nárožní	bus	50.05348	14.3298044
Násirovo náměstí	bus	50.0015144	14.42158
Naskové	bus	50.06336	14.3608665
Návětrná	bus	50.02294	14.3585978
Navigátorů	trolleybus	50.09349	14.3047419
Nebušice	bus	50.1121178	14.3212
Nedvězí	bus	50.0168	14.6555176
Nemocnice Bohnice	bus	50.1376648	14.418087
Nemocnice Bohnice - Centrální terapie	bus	50.1373177	14.4236231
Nemocnice Bohnice - Divadlo Za plotem	bus	50.1342163	14.4190769
Nemocnice Bohnice - Hlavní vrátnice	bus	50.13615	14.4290724
Nemocnice Bohnice - Interna	bus	50.1360931	14.421196
Nemocnice Bohnice - Ředitelství	bus	50.13401	14.4235611
Nemocnice Bubeneč	bus	50.10777	14.4016333
Nemocnice Bulovka	bus	50.11568	14.463954
Nemocnice Bulovka - gynekologie	bus	50.1161	14.4601192
Nemocnice Bulovka - onkologie	bus	50.1169167	14.4627695
Nemocnice Krč	bus	50.0303841	14.4548836
Nemocnice Motol	metroA	50.07475	14.34045
Nemocnice Na Františku	bus	50.09283	14.421279
Nemocnice Na Homolce	bus	50.07565	14.3545837
Nemocnice pod Petřínem	bus	50.0868835	14.3963528
Nemocnice Vinohrady	bus	50.07662	14.4754963
Nepasické náměstí	bus	50.1037674	14.6587715
Netluky	bus	50.04135	14.6133175
Netřebická	bus	50.129303	14.5728178
Nevanova	bus	50.0660553	14.3115215
Newtonova	bus	50.0350838	14.5518675
Norbertov	bus	50.0911942	14.3776989
Nová kolonie	bus	50.0506172	14.32705
Nová Šárka	trolleybus	50.0930634	14.3146877
Nové Butovice	metroB	50.0511436	14.3532515
Nové Dvory	bus	50.0173035	14.4493227
Nové Komořany	bus	49.99235	14.4194317
Nové Letňany	bus	50.14093	14.5209522
Nové náměstí	bus	50.0311	14.5993509
Nové Petrovice	bus	50.0399551	14.5545874
Nové Pitkovice	bus	50.0172043	14.58531
Nové Podolí	bus	50.04347	14.4287281
Nové Strašnice	tram	50.0778847	14.5106506
Nové Vokovice	bus	50.1005478	14.340827
Novoborská	bus	50.12628	14.4985313
Novodvorská	bus	50.0230179	14.4396229
Novochuchelská	bus	50.00913	14.3847294
Novoměstská radnice	tram	50.0774574	14.4195223
Novoštěrboholská	bus	50.07451	14.5615349
Novovysočanská	bus	50.1002579	14.4914284
Novozámecká	bus	50.0892754	14.5697784
Nový Hloubětín	tram	50.10986	14.5281868
Nový Prosek	trolleybus	50.1209526	14.5039673
Nový Slivenec	bus	50.0265465	14.3731432
Nový Střížkov	bus	50.1185379	14.4839458
Nový Zličín	bus	50.0556679	14.2833424
Nuselská radnice	tram	50.06287	14.442379
Nuselské schody	tram	50.06831	14.4353323
Nušlova	bus	50.0549164	14.3455172
Nymburská	bus	50.1268578	14.558156
Nýrská	bus	49.9773026	14.3325071
Obchodní centrum Čakovice	trolleybus	50.14965	14.50765
Obchodní centrum Černý Most	bus	50.1081429	14.5872488
Obchodní centrum Hostivař	tram	50.0538521	14.5191708
Obchodní centrum Chuchle	bus	50.0182076	14.3922138
Obchodní centrum Lipence	bus	49.9636421	14.3637028
Obchodní centrum Ruzyně	bus	50.0932846	14.2923
Obchodní centrum Sárská	bus	50.0537	14.2970886
Obchodní centrum Štěrboholy	bus	50.0722427	14.5430012
Obchodní centrum Zličín	bus	50.0495529	14.29667
Obchodní náměstí	bus	50.0046043	14.4045143
Obora Hvězda	tram	50.07827	14.3415661
Observatoř Libuš	tram	50.0067329	14.4463511
OC Stromovka	bus	50.10161	14.4305763
Ocelářská	tram	50.10365	14.4880724
Oderská	trolleybus	50.1467628	14.5306807
Odlehlá	bus	50.0982	14.481534
Odra	bus	50.13094	14.4246759
Ohrada	tram	50.09059	14.4690933
Ohradní	bus	50.05237	14.4536009
Ohradské náměstí	bus	50.0373344	14.3354549
Okořská	bus	50.1359062	14.4314823
Okrouhlická	tram	50.1195869	14.4607468
Olgy Havlové	bus	50.0873528	14.4800739
Olšanská	tram	50.0834236	14.46454
Olšanské hřbitovy	tram	50.07814	14.4664564
Olšanské náměstí	tram	50.08249	14.4574671
Opálová	bus	50.0216675	14.3639879
Opatov	metroC	50.0268822	14.5080242
Ordovická	bus	50.06004	14.3321133
Orionka	tram	50.0756149	14.4594955
Ortenovo náměstí	tram	50.1078262	14.44708
Ořechovka	tram	50.09284	14.3795481
Ořešská	bus	50.03045	14.30505
Osadní	bus	50.1032372	14.4464531
Osecká	bus	50.1464844	14.4490175
Ostrčilovo náměstí	tram	50.0650558	14.4252234
Otakara Vrby	bus	50.0766029	14.6033554
Otakarova	tram	50.06549	14.4401016
Otínská	bus	49.9825363	14.3560314
Ovčí hájek	bus	50.0464172	14.3474331
Paceřická	bus	50.1196022	14.6110249
Palackého náměstí	tram	50.07323	14.415247
Palmovka	metroB	50.1024742	14.4733868
Palouček	tram	50.06186	14.4376
Pánkova	bus	50.018116	14.6494341
Pankrác	metroC	50.05187	14.4381676
Park Maxe van der Stoela	tram	50.09068	14.3855448
Park Rajská zahrada	bus	50.08252	14.4440022
Parkoviště Trojský most	bus	50.1156158	14.4369707
Pařížská	bus	50.0894279	14.4191122
Pavelkova	bus	50	14.4279337
Pavlišovská	bus	50.1112938	14.6224289
Pávovské náměstí	bus	50.0931664	14.5402508
Pekárenská	bus	50.04945	14.46395
Pelc Tyrolka	bus	50.1159363	14.4438457
Peluněk	bus	49.9690933	14.3759012
Perlit	bus	50.08574	14.5378971
Pernerova	bus	50.08864	14.4430723
Perspektivní	bus	50.07198	14.557375
Perunova	tram	50.07546	14.454484
Petrské náměstí	bus	50.0913734	14.4319172
Petržílova	bus	49.99912	14.4237337
Petřiny	metroA	50.0882	14.34518
Petýrkova	bus	50.030365	14.4877357
Picassova	bus	50.0353	14.5934677
Pilovská	bus	50.08192	14.6487684
Písečná	bus	50.1259	14.4427843
Písková	bus	50.0029335	14.4175167
Písnice	bus	49.991	14.46825
Píškova	bus	50.04105	14.3334837
Pitkovice	bus	50.0228	14.5783339
Plaňanská	bus	50.08175	14.5005064
Plánická	bus	49.9920464	14.3654413
Platónova	bus	49.9986343	14.4166336
Plošná	bus	50.0683174	14.5181608
Plynárna Michle	tram	50.05655	14.4646091
Plzeňka	tram	50.0637	14.4088173
Pobřežní cesta	tram	50.0342064	14.4074478
Počeradská	bus	50.1392555	14.4519167
Pod Dálnicí	bus	50.0451775	14.4612484
Pod Děvínem	bus	50.05275	14.4061337
Pod Hájem	bus	50.12465	14.3811007
Pod Hradem	bus	50.038166	14.6378841
Pod Chodovem	bus	50.03554	14.4936905
Pod Jezerkou	tram	50.0584	14.4499874
Pod Karlovem	tram	50.06979	14.4328279
Pod Kesnerkou	bus	50.05929	14.4030619
Pod Konvářkou	bus	50.0555344	14.4049673
Pod Královkou	bus	50.0857277	14.378973
Pod Krocínkou	bus	50.1140022	14.5124006
Pod Kyjovem	bus	49.96583	14.3692169
Pod Lahovskou	bus	49.9914551	14.36562
Pod Lipkami	bus	50.07296	14.3731117
Pod Lochkovem	bus	50.0027046	14.3502769
Pod Mezí	bus	50.0269623	14.3553486
Pod Nouzovem	bus	50.1394	14.5513544
Pod Oborou	bus	50.063118	14.636034
Pod Pekařkou	bus	50.0438652	14.4246836
Pod Rapidem	bus	50.0721664	14.48435
Pod Ryšánkou	bus	50.0367	14.4263334
Pod Říhákem	bus	49.9890327	14.3620338
Pod Šafránkou	bus	50.0733	14.3478
Pod Školou	bus	50.0686035	14.3674774
Pod Šmukýřkou	bus	50.06095	14.3755836
Pod Táborem	bus	50.0916023	14.5093069
Pod Třebešínem	bus	50.08095	14.4858675
Pod Vinicí	bus	50.05562	14.4840841
Pod Vsí	bus	50.01127	14.5143175
Pod Vyhlídkou	bus	50.09517	14.3771505
Pod Zatáčkou	bus	49.95604	14.3815432
Pod Žvahovem	bus	50.0434952	14.4030924
Podbělohorská	bus	50.07506	14.3737793
Podhajská pole	bus	50.1301537	14.4309053
Podhoří	bus	50.1227074	14.4007406
Podkovářská	tram	50.10295	14.5134544
Podlužanská	bus	50.0798531	14.6493149
Podnikatelská	bus	50.0870323	14.6173506
Podolská vodárna	tram	50.0598869	14.4193621
Pohořelec	tram	50.0876961	14.3882656
Polesná	bus	50.07825	14.6549177
Polešovická	bus	50.0790634	14.65409
Poliklinika Barrandov	tram	50.03405	14.374547
Poliklinika Budějovická	bus	50.043232	14.45003
Poliklinika Černý Most	bus	50.1078339	14.5723839
Poliklinika Čumpelíkova	bus	50.1269569	14.46057
Poliklinika Frýdecká	bus	50.13881	14.5087328
Poliklinika Háje	bus	50.0337677	14.5273008
Poliklinika Lípa	bus	50.0512657	14.3462238
Poliklinika Malešice	bus	50.08063	14.50116
Poliklinika Mazurská	bus	50.12746	14.4133062
Poliklinika Modřany	tram	50.00459	14.4187489
Poliklinika Na Dlouhém Lánu	bus	50.09676	14.3649082
Poliklinika Petrovice	bus	50.03995	14.5601845
Poliklinika Petřiny	bus	50.090023	14.35801
Poliklinika Prosek	bus	50.1281357	14.4922857
Poliklinika Vysočany	tram	50.1089745	14.4948635
Poliklinika Zahradní Město	bus	50.0565834	14.497467
Polygrafická	bus	50.0797157	14.5194387
Pošta Újezd nad Lesy	bus	50.0737572	14.65528
Poštovka	tram	50.06855	14.3543
Poštovská	tram	50.1106224	14.5083351
Povltavská	bus	50.1160774	14.4338169
Práčská	bus	50.05369	14.5107422
Praha hlavní nádraží	train	50.0830956	14.4361944
Praha Masarykovo nádr.	train	50.0879364	14.43374
Praha-Běchovice	train	50.0821953	14.5980272
Praha-Běchovice střed	train	50.0836258	14.6155853
Praha-Braník	train	50.02802	14.4069958
Praha-Bubny	undefined	50.1023026	14.4388523
Praha-Cibulka	train	50.0645752	14.3621759
Praha-Čakovice	train	50.149044	14.5191345
Praha-Dejvice	train	50.0969772	14.3996859
Praha-Dolní Počernice	train	50.08828	14.5693016
Praha-Eden	train	50.0657845	14.4717693
Praha-Hlubočepy	train	50.0407	14.3938665
Praha-Holešovice	train	50.11053	14.4397707
Praha-Holešovice zast.	train	50.1061058	14.4373226
Praha-Holyně	train	50.0328445	14.3485479
Praha-Horní Měcholupy	train	50.0480232	14.56557
Praha-Horní Počernice	train	50.1166878	14.6126947
Praha-Hostivař	train	50.05496	14.53823
Praha-Jinonice	train	50.0555878	14.3719664
Praha-Kačerov	train	50.0417175	14.46181
Praha-Kbely	train	50.1348343	14.5558109
Praha-Klánovice	train	50.0871658	14.6639967
Praha-Kolovraty	train	50.0139542	14.62579
Praha-Komořany	train	49.9909554	14.404417
Praha-Krč	train	50.03418	14.4459686
Praha-Kyje	train	50.09756	14.5431738
Praha-Libeň	train	50.10079	14.5016632
Praha-Modřany zast.	train	50.00394	14.4030924
Praha-Podbaba	train	50.11281	14.3947468
Praha-Radotín	train	49.9858742	14.3640652
Praha-Rajská zahrada	train	50.1075325	14.5601788
Praha-Ruzyně	train	50.0842247	14.3121614
Praha-Řeporyje	train	50.0325127	14.3083057
Praha-Satalice	train	50.12296	14.5709038
Praha-Sedlec	train	50.1320457	14.3943043
Praha-Smíchov	train	50.06131	14.40813
Praha-Stodůlky	train	50.0622063	14.3461075
Praha-Uhříněves	train	50.0335	14.5917139
Praha-Veleslavín	train	50.0949936	14.3461876
Praha-Velká Chuchle	train	50.01134	14.3888969
Praha-Vršovice	train	50.064518	14.44767
Praha-Vysočany	train	50.11235	14.4973583
Praha-Zahradní Město	train	50.0623131	14.5041409
Praha-Zbraslav	train	49.97053	14.3997126
Praha-Zličín	train	50.0641441	14.2978191
Praha-Žvahov	train	50.0456734	14.4024277
Pramenná	bus	49.9949646	14.4874144
Prašná	bus	50.035	14.5208836
Prašný most	tram	50.09491	14.3962765
Právnická fakulta	tram	50.0917053	14.4178619
Pražská čtvrť	bus	50.0282021	14.3668509
Pražského povstání	metroC	50.05654	14.4345293
Pražský hrad	tram	50.0933151	14.3979626
Prebslova	bus	50.16808	14.522378
Prosecká	trolleybus	50.11736	14.4971542
Prosek	metroC	50.11904	14.5004625
Průběžná	tram	50.071434	14.4856491
Průhonský háj	bus	50.11005	14.3408165
Průchova	bus	50.0623856	14.3659668
Průmstav	bus	50.0470428	14.5751829
Průmyslová	bus	50.0724144	14.5354748
Prunéřovská	bus	50.1439323	14.450984
Prvomájová	bus	49.9850655	14.3571167
Přední Kopanina	bus	50.1168175	14.2988167
Přeštická	bus	50.04459	14.5123186
Přeštínská	bus	49.9932175	14.3774586
Příborská	bus	50.1314621	14.5109444
Příbramská	bus	49.9777641	14.346405
Přímské náměstí	bus	50.09885	14.6787176
Přírodní	bus	50.013134	14.452817
Přístav Holešovice	bus	50.1048	14.4557028
Přístav Radotín	bus	49.9943848	14.3931313
Přístaviště	tram	50.0403137	14.4096384
Přívorská	bus	50.1361237	14.43619
Přívozní	bus	50.1102829	14.4514189
Psohlavců	bus	50.0266	14.4169168
Pučálka	bus	50.1122665	14.3580256
Radhošťská	tram	50.077652	14.4572792
Radimova	bus	50.0875664	14.3656654
Radiová	bus	50.0694275	14.5370684
Radlická	metroB	50.05835	14.3892841
Radnice Praha 12	bus	50.0025024	14.4141216
Radnice Praha 6	bus	50.1004868	14.4009762
Radnice Řepy	bus	50.07285	14.3076134
Radonická	trolleybus	50.1548271	14.5383978
Radošovická	tram	50.06694	14.4960423
Radouňova	bus	50.03942	14.3176146
Raichlova	bus	50.0391731	14.32821
Rájecká	bus	50.0249443	14.6019526
Rajská zahrada	metroB	50.1061668	14.5585508
Rápošovská	bus	50.0771561	14.6550207
Reinerova	bus	50.0748367	14.3103027
Rektorská	bus	50.08755	14.5068007
Rembrandtova	bus	50.0678673	14.512701
Rohožnická	bus	50.07316	14.6786985
Rokoska	bus	50.117218	14.4579334
Rokycanova	bus	50.08622	14.45553
Ronalda Reagana	bus	50.1013947	14.40478
Ronešova	bus	50.1071548	14.5661831
Rooseveltova	bus	50.10374	14.3994112
Rosečská	bus	50.03815	14.453434
Rousínovská	bus	50.1458969	14.5724592
Roztocká	bus	50.1273651	14.39883
Roztylské náměstí	bus	50.0444946	14.478797
Roztyly	metroC	50.0375252	14.4788427
Rozýnova	bus	50.08005	14.3682337
Rtyňská	bus	50.0817	14.5724058
Ruská	tram	50.07166	14.451273
Ruzyňská	bus	50.0855331	14.3248615
Ruzyňská škola	bus	50.08357	14.3183336
Ruzyňský hřbitov	bus	50.07607	14.3123665
Ruzyňský velkoobchod	bus	50.0865631	14.3145819
Rychnovská	bus	50.1355	14.5142174
Ryšánka	bus	50.04038	14.436367
Řepčická	bus	50.04805	14.5450344
Řepínská	bus	50.13387	14.4302168
Řeporyjské náměstí	bus	50.03275	14.3118839
Řezáčovo náměstí	bus	50.1007652	14.4372
Říčanova	tram	50.0814476	14.3533468
Římská	bus	50.076973	14.4354191
Safírová	bus	49.9895668	14.3504171
Santoška	bus	50.06671	14.399107
Satalice	bus	50.1252747	14.5725851
Satalická obora	bus	50.12647	14.5752172
Sdružení	bus	50.0544167	14.4424505
Sedlec	ferry	50.13468	14.3919048
Sedlecký přívoz	bus	50.1337	14.393034
Sekeřická	bus	50.1130524	14.6101294
Selských baterií	bus	50.0739822	14.3165636
Serpentina	bus	50.03608	14.4010229
Severozápadní	bus	50.0469131	14.4764376
Sezemická	bus	50.12441	14.6190472
Schengenská	trolleybus	50.10626	14.272439
Schodová	bus	50.06824	14.3632364
Sibeliova	tram	50.09278	14.3842039
Sibiřské náměstí	bus	50.104702	14.406
Sídliště Baba	bus	50.1159134	14.3869419
Sídliště Barrandov	tram	50.0315	14.3684816
Sídliště Bohnice	bus	50.1318	14.4096174
Sídliště Čakovice	trolleybus	50.1577644	14.5200863
Sídliště Černý Most	bus	50.1021347	14.5829334
Sídliště Červený Vrch	tram	50.09798	14.3591881
Sídliště Čimice	bus	50.14319	14.4313145
Sídliště Ďáblice	tram	50.1327057	14.4794893
Sídliště Hloubětín	tram	50.1065521	14.5428905
Sídliště Homolka	bus	50.0737	14.3514338
Sídliště Horní Počernice	bus	50.11099	14.6137619
Sídliště Jahodnice	bus	50.0886574	14.550993
Sídliště Jinonice	bus	50.0510139	14.3651667
Sídliště Kobylisy	bus	50.127533	14.4522505
Sídliště Krč	bus	50.0227776	14.4513054
Sídliště Lehovec	bus	50.1032524	14.548934
Sídliště Letňany	bus	50.1427574	14.5066338
Sídliště Lhotka	bus	50.01715	14.4326839
Sídliště Libuš	tram	50.00615	14.4542837
Sídliště Malešice	bus	50.08267	14.5064459
Sídliště Modřany	tram	50.00523	14.4325285
Sídliště Na Dědině	tram	50.0897751	14.3099184
Sídliště Na Groši	bus	50.0576057	14.5214272
Sídliště Novodvorská	bus	50.0249176	14.4345036
Sídliště Pankrác	bus	50.0489	14.4340334
Sídliště Petrovice	bus	50.0342636	14.5638866
Sídliště Petřiny	tram	50.0869751	14.3397741
Sídliště Písnice	bus	50.00061	14.4664869
Sídliště Prosek	bus	50.1220627	14.49404
Sídliště Radotín	bus	49.98025	14.3533325
Sídliště Rohožník	bus	50.0726166	14.681551
Sídliště Řepy	tram	50.0651436	14.2989044
Sídliště Skalka	bus	50.0625343	14.5111341
Sídliště Spořilov	bus	50.048	14.49075
Sídliště Uhříněves	bus	50.03098	14.61196
Sídliště Zahradní Město	tram	50.05729	14.5126009
Sídliště Zbraslav	bus	49.9682	14.38455
Sídliště Zličín	bus	50.0604553	14.2929688
Sídlištní	bus	50.12695	14.3782558
Sicherova	bus	50.1150475	14.5611172
Skalka	metroA	50.0681877	14.5077391
Skládka Ďáblice	bus	50.15416	14.4857073
Sklářská	bus	50.0571976	14.53637
Skloněná	bus	50.1002159	14.4868259
Slánská	tram	50.06447	14.3094015
Slatiňanská	bus	50.10797	14.5912361
Slatinová	bus	50.037674	14.3227959
Slavia - Nádraží Eden	tram	50.0695534	14.4706573
Slavínského	bus	50.03316	14.3855648
Slivenec	tram	50.0236626	14.3518324
Slovinská	bus	50.07059	14.4600716
Služská	bus	50.12467	14.44914
Smaragdová	bus	50.02648	14.36071
Smíchovské nádraží	metroB	50.0614624	14.4092731
Smíchovský hřbitov	bus	50.0620651	14.3894434
Smiřická	bus	50.0897522	14.6664886
Smržovská	bus	50.09509	14.6690435
Sobín	bus	50.0675545	14.2639112
Solidarita	tram	50.07689	14.4938288
Solná	bus	49.9965553	14.3662853
Soukalova	undefined	50.0057449	14.4151754
Sovákova	bus	50.1233559	14.5808554
Sovenická	bus	50.13765	14.5470676
Spalovna Malešice	bus	50.0789146	14.5378447
Sparta	tram	50.09926	14.4186
Spiritka	bus	50.07737	14.3683195
Spojovací	tram	50.0918427	14.4985991
Spolská	bus	50.09058	14.5413218
Sportareál Satalice	bus	50.1235466	14.566884
Sportovní centrum Horní Počernice	bus	50.11163	14.6096983
Sportovní centrum Kbely	bus	50.1350746	14.5443678
Sportovní centrum Řepy	bus	50.0668678	14.2956648
Spořilov	tram	50.05094	14.4822063
Správa sociálního zabezpečení	bus	50.05885	14.4059505
Stadion Strahov	bus	50.0783539	14.388195
Stachova	bus	50.03512	14.5315437
Stará Holyně	bus	50.02978	14.3571568
Stará Libuš	bus	50.0078659	14.463
Stará obec	bus	50.0886765	14.5778389
Stará Stodůlecká	bus	50.0495	14.3569841
Staré Bohnice	bus	50.1333122	14.4158049
Staré Letňany	bus	50.1379662	14.5170555
Staré náměstí	bus	50.0822144	14.31069
Staré Strašnice	tram	50.0684357	14.492631
Starodejvická	bus	50.096962	14.3710356
Starochuchelská	bus	50.01145	14.3858671
Starolázeňská	bus	50.0163841	14.389595
Staroměstská	metroA	50.0882	14.4153233
Staroměstské náměstí	bus	50.0879364	14.4208908
Starý Hloubětín	tram	50.10465	14.52997
Starý Prosek	bus	50.11785	14.4913836
Starý Spořilov	bus	50.0425	14.4736338
Starý Zličín	bus	50.06185	14.2806835
Stavební zóna Horní Počernice	bus	50.1164322	14.599371
Stodůlky	metroB	50.0465355	14.3080168
Stodůlky-Bavorská	bus	50.0541267	14.31087
Stochovská	bus	50.08307	14.3113108
Strašnická	metroA	50.0726	14.49049
Strážní	tram	50.0923157	14.4815359
Strnady	bus	49.9455681	14.3944168
Strojírenská	bus	50.0658646	14.2883987
Strossmayerovo náměstí	tram	50.098896	14.4328928
Středočeská	bus	50.0743942	14.4074249
Střelničná	tram	50.1257744	14.458662
Střížkov	metroC	50.1259766	14.4888868
Studenecká	bus	50.0871239	14.5758057
Studentský dům	bus	50.1058655	14.3899212
Sudějovická	bus	50.0751076	14.6662111
Suchdol	bus	50.13903	14.3789215
Suchdolské náměstí	bus	50.13609	14.3806973
Sukovská	bus	50.01598	14.5362358
Sulická	bus	50.0264854	14.4458675
Sušická	bus	50.1018372	14.3728085
Svatoňovická	bus	50.08373	14.5742855
Svatoplukova	tram	50.0651	14.4291735
Svépravice	bus	50.1029167	14.6104679
Sychrov	bus	50.12036	14.65821
Šafránecká	bus	50.075882	14.3450508
Šafránkova	bus	50.05842	14.3394165
Šatovka	bus	50.1175346	14.3748674
Šeberák	bus	50.012	14.490634
Šeberov	bus	50.0177841	14.5108175
Šedivého	bus	50.0709229	14.3146334
Šimůnkova	bus	50.1326523	14.4701338
Škola Dolní Počernice	bus	50.0885048	14.5811644
Škola Dubeč	bus	50.06325	14.5914011
Škola Kolovraty	bus	50.0111	14.6276846
Škola Lipence	bus	49.9606819	14.3561
Škola Nebušice	bus	50.1109772	14.3305387
Škola Poštovka	bus	50.069	14.355196
Škola Radlice	tram	50.0600166	14.394
Škola Radotín	bus	49.9812469	14.3604908
Škola Řepy	bus	50.069	14.2963161
Škola Slivenec	bus	50.0193825	14.3541527
Škola Šeberov	bus	50.0066643	14.5166864
Škola Štěrboholy	bus	50.0721169	14.5526266
Škola Velká Chuchle	bus	50.0120163	14.3823328
Šmukýřka	bus	50.064167	14.3704834
Špejchar	tram	50.09734	14.4102974
Šperlova	bus	50.0342674	14.5109005
Špitálka	bus	50.1099	14.376358
Špitálská	tram	50.1111221	14.5046272
Šporkova	bus	50.0874	14.3981009
Štefkova	bus	50.0797844	14.3532839
Štěchovická	bus	50.07203	14.50101
Štěpánská	tram	50.0756874	14.4224319
Štěpařská	bus	50.032032	14.3734837
Štěpnice	bus	50.1279526	14.3677416
Štěpničná	tram	50.1279755	14.4772806
Štěrboholy	bus	50.07165	14.5502844
Štorchova	bus	50.10302	14.4684706
Štorkánova	bus	50.06166	14.3934011
Štvanice	tram	50.0951347	14.43689
Šumavská	tram	50.0754	14.4441853
Šumperská	bus	50.13592	14.5090609
Švandovo divadlo	tram	50.0784836	14.4041748
Tachovské náměstí	bus	50.0871849	14.4522734
Talichova	bus	50.0886269	14.3656864
Tálínská	bus	50.1004829	14.544631
Tehovičky	bus	50.0135345	14.622818
Televizní věž	bus	50.080307	14.374423
Tempo	bus	50.0198822	14.451951
Teplárna Malešice	bus	50.0828667	14.5269346
Teplárna Michle	tram	50.05303	14.474371
Teplárna Třeboradice	bus	50.16338	14.5147572
Teplická	bus	50.1252327	14.4863482
Terasy	bus	50.036972	14.39987
Terminál 1	trolleybus	50.1079	14.2688322
Terminál 2	trolleybus	50.10495	14.270216
Terminál 3	trolleybus	50.0989761	14.288949
Těšnov	tram	50.0916748	14.43649
Thákurova	tram	50.1001053	14.3870459
Tiskařská	bus	50.08265	14.53435
Točná	bus	49.9728	14.4318008
Topolová	bus	50.05372	14.5076342
Toufarova	bus	50.0423737	14.30954
Toulcův dvůr	bus	50.04785	14.519084
Toužimská	bus	50.1363525	14.5224009
Továrny Hostivař	bus	50.05628	14.5432625
Trojská	tram	50.11618	14.4331179
Truhlářská	bus	50.08946	14.4286833
Trutnovská	trolleybus	50.1463	14.5059
Třebenická	tram	50.1295357	14.4809046
Třebešín	bus	50.08397	14.4818506
Třebešovská	bus	50.11562	14.62592
Třebonice	bus	50.0451736	14.280344
Třeboradice	bus	50.1638	14.5245171
Třeboradický hřbitov	bus	50.15935	14.5230675
Třinecká	bus	50.1343727	14.5098362
Tuháňská	bus	50.1582527	14.54275
Tupolevova	trolleybus	50.1346436	14.5059814
Tusarova	tram	50.1007767	14.450017
Tylova čtvrť	bus	50.00805	14.4154339
Tyršova čtvrť	bus	50.0141029	14.411273
U Belárie	bus	50.0167274	14.403429
U Bílého Mlýnku	bus	50.15627	14.5276175
U Blaženky	bus	50.06793	14.3849134
U Dálnice	bus	50.0204849	14.5077009
U Dobešky	bus	50.0403023	14.418951
U Drahaně	bus	50.1353722	14.4161625
U Elektry	tram	50.1034622	14.5185566
U Háje	bus	50.0412445	14.4222269
U Hangáru	trolleybus	50.10816	14.2779064
U Jahodnice	bus	50.0842133	14.5506115
U Jankovky	bus	49.9878845	14.3673334
U Kapličky	bus	49.9622345	14.3609009
U Kaštanu	tram	50.0836258	14.36335
U Kestřánků	bus	49.9869347	14.3568144
U Kříže	tram	50.11211	14.475318
U Křížku	bus	50.01602	14.356596
U Kundratky	bus	50.11782	14.4880247
U Kunratického lesa	bus	50.0225067	14.4891758
U Labutě	bus	50.03614	14.4561262
U Ladronky	bus	50.0799	14.3617964
U Lesíka	bus	50.06445	14.3581171
U Libušské sokolovny	bus	50.00445	14.4645338
U Libušského potoka	tram	50.00555	14.4230022
U Lípy	bus	50.0530853	14.4941177
U Lomů	bus	49.9967957	14.3390474
